Unnamed: 0,PROJECT_ID,PROJECT_TERMS,PROJECT_TITLE,DEPARTMENT,AGENCY,IC_CENTER,PROJECT_NUMBER,PROJECT_START_DATE,PROJECT_END_DATE,CONTACT_PI_PROJECT_LEADER,OTHER_PIS,CONGRESSIONAL_DISTRICT,DUNS_NUMBER,ORGANIZATION_NAME,ORGANIZATION_CITY,ORGANIZATION_STATE,ORGANIZATION_ZIP,ORGANIZATION_COUNTRY,BUDGET_START_DATE,BUDGET_END_DATE,CFDA_CODE,FY,FY_TOTAL_COST,FY_TOTAL_COST_SUB_PROJECTS,ABSTRACT
106,582083, Access to Information; Agriculture; base; Biomass; Censuses; Cereals; County; design; Family; farmer; Farming environment; Food Industry; Growth; Hour; improved; Income; Information Resources Management; interest; Kentucky; Knowledge; Marketing; medical specialties; Organic Food; Outcome; Phase; Play; Potential Energy; Production; Research; Research Personnel; Research Project Grants; Role; skills; Source; Soybeans; success; symposium; System; Tobacco; Universities; Vegetables; web site; Wheat,"NEW CROP OPPORTUNITIES, KY, PHASE X",USDA,NIFA,,2009-34419-19891,8/15/2008,10/14/2010,"HOUTZ, ROBERT L.","DILLON, CARL; SANFORD, DAVID VAN ",6.0,939017877.0,UNIVERSITY OF KENTUCKY,LEXINGTON,KY,40546-0057,UNITED STATES,,,10.206,2009,487059.0,,"Agricultural production is an important part of Kentucky's economy, and tobacco has played a major role. Many of Kentucky's family farms have been highly dependent upon tobacco as a primary source of income. But the number of farms growing tobacco in Kentucky declined 72% from nearly 30,000 in 2002 to 8,112 in 2007. The market value of tobacco sold in Kentucky in 2008 was $382 million, down from $674 million in 2000. Many of Kentucky's farms are small, averaging 164 acres, compared to the U.S. average of 418 acres. There were 85,300 farms in the state in 2008. According to the 2007 census, 67 percent of all Kentucky farms sold less than $10,000 worth of agricultural products. Interest in alternative crops, including horticultural enterprises, has risen dramatically. This interest continues to increase because of the tobacco quota buyout. Horticultural crops offer Kentucky growers potential alternatives. A number of farms have successfully initiated commercial vegetable enterprises. Other farms are seeing the potential success of horticultural crops, but many lack the technical knowledge and management skills for immediate success with these production/marketing systems. Kentucky's grain producers are searching for ways to improve the market value of the crops they grow. Examples of potential specialty grain types include edamame (green vegetable soybean) and soft white winter wheat. An emphasis on bioenergy has increased the need for research on a variety of crops that have potential for energy production, including hulless barley, sweet sorghum, and biomass crops such as switchgrass. Growth in the organic food industry has led to a need for research on organic production of both horticultural and grains crops. This project is designed to develop and deliver Kentucky farmers the knowledge they need to assess new crop opportunities. Eleven horticulture and specialty grains projects will be conducted by researchers at the University of Kentucky as part of this overall New Crop Opportunities, KY, project. The New Crop Opportunities Center will feature a Web site for 24-hour access to information on new crops for Kentucky, including the horticultural and specialty grains crops that are the focus of the Center's research. Center staff will answer questions from Extension agents and farmers, and will distribute new crop information at field days and conferences. The Center will facilitate the packaging of information from its research and other sources for dissemination. The expected outcomes/impacts of this project will be an increase in knowledge among Kentucky farmers and county extension agents about production and marketing systems for a variety of new crops. This increase in knowledge should allow farmers to make informed decisions about which new crops to try, and how to market those crops, based on information available on the Center's research projects, as well as through its crop and marketing profiles. Anticipated benefits include greater profitability for Kentucky's farmers as they successfully transition to a variety of crops that are new to them."
107,582204, Address; Agriculture; Avena sativa; bean; Beta vulgaris; Cereals; Climate; combat; Diagnostic; Disease; Disease Outbreaks; Education; Electronics; Entomology; Fabaceae; Family; farmer; Flax; Fusarium; Head; Helianthus species; Herbicides; indexing; Industrial fungicide; Industry; Insecticides; Lentils - dietary; Modeling; North Dakota; Oats; outreach; Pesticides; Pisum sativum; Plants; Potato; Practice Management; Production; programs; Questionnaires; Reporting; Research; Resources; Seasons; Services; Soybeans; statistics; Surveys; tool; Wheat,NORTH DAKOTA EIPM COORDINATION PROJECT PROPOSAL,USDA,NIFA,,2009-41534-05450,9/1/2008,8/31/2013,"MCMULLEN, MARCIA","KNODEL, JANET J.;  RANSOM, JOEL K.;  KINZER, KASIA; KALB, THOMAS J. ",0.0,803882299.0,NORTH DAKOTA STATE UNIVERSITY,FARGO,ND,58102-3400,UNITED STATES,,,10.306,2009,106788.0,,"ND has critical needs and for IPM information: Those needs include the following: 30,000 family farmers produce grain, legume, and oilseed crops on > 25 million acres. ND is number one in US production of 10 crops - durum wheat and hard red spring wheat, barley, oats, flax, all dry edible beans, dry edible peas, lentils, sunflower, and canola - is third in sugar beet, fourth in potato, and ninth in soybean (ND Ag. Statistics No. 77, 2008). The value of all crops ranges from $ 4 to $ 6.5 billion/year (ND Ag. Statistics No. 77, 2008). Pest problems may severely impact yield and quality any given year, threatening the economy of the state and region, and export capacity. Examples: Fusarium head blight of wheat and barley resulted in several billion dollars loss to the state's economy from 1993-2005 (Nganje et. al., 2004; McMullen, 2005); other pests impact crops each year (Sugarbeet Research and Extension Report, http://www.sbreb.org; ND Crop and Pest Report (http://www.ag.ndsu.nodak.edu/aginfo/entomology/ndsucpr/index.htm). ND producers use pesticides as one management tool to combat pest outbreaks. For example, in 2004, 45.4% of cropland was sprayed with herbicides, 2.3% with insecticides, and 5.4% with fungicides (Pesticide Use and Pest Management Practices Survey in ND, 2004). This survey also showed that ND producers increased their use of IPM practices, such as use of field scouting and forecasting models, between 2000 and 2004 surveys. ND has a short growing season and a harsh winter climate. Citizens place high value on urban plantings which can survive the winter and which are relatively free of pest problems. A recent electronic questionnaire about urban IPM needs, sent to extension educators in 8 states of the High Plains region, including ND, indicated that almost 40% of their pest questions. This IPM project addresses those critical needs, by coordinating a statewide IPM program, providing collaborative efforts in pest management education across two states for two key crops, wheat and soybean, by demonstrating the value of integrated strategies for controlling a key disease of wheat, Fusarium head blight, by supporting the valuable resource of the NDSU Diagnostic Lab that services agriculture, homeowners, and the ornamental industry, and by increasing the outreach capabilities of the Urban IPM programs."
108,582234, Address; Alfalfa; Area; base; bean; Cereals; Colorado; County; Development; Diagnostic; Education; Entomology; Fabaceae; Goals; Lead; Maps; Monitor; Montana; Nebraska; North Dakota; Online Systems; Outcome; Pathology; Pesticides; Plants; Potato; Printing; programs; Reporting; Resources; Science; Secure; Secure; Seeds; skills; South Dakota; Specialist; System; Training; Wheat; wiki; Wyoming,MONTANA IPM EXTENSION PROJECT,USDA,NIFA,,2009-41534-05447,9/1/2008,8/31/2013,"JACOBSEN, BARRY JAMES","MANGOLD, JANE; BURROWS, MARY",0.0,625447982.0,MONTANA STATE UNIVERSITY - BOZEMAN,BOZEMAN,MT,59717-0001,UNITED STATES,,,10.5,2009,106000.0,,"The Montana Extension IPM Coordination Program will be lead by Dr. Barry J. Jacobsen, MT IPM Program Coordinator, Extension Plant Pathology Specialist. Co-project directors include: Dr. Kevin Wanner, Extension Entomology Specialist; Dr. Fabian Menalled, Extension Weed Science Specialist; Dr. Jane Mangold, Extension Rangeland Weed Specialist; and Dr. Mary Burrows, Extension Plant Pathology Specialist. The program will include continuation of stakeholder inputs (county agents, commodity groups and agribusiness), county-based IPM demonstrations, and development of statewide IPM educational support projects. Project focus will be on: IPM in Agronomic Crops (wheat, barley, seed legumes); IPM in High Value, High Input-Intensively Managed Crops (seed potatoes, sugarbeets, dry beans); IPM Support for Pest Diagnostic Facilities; Consumer and Urban IPM; and IPM Partnerships in Wide-Area Pest Monitoring and Reporting Systems. These program foci are built on the skills of the IPM team and state needs in terms of pest problems, technical assistance and IPM education. IPM will be incorporated into all Master Gardening and pesticide applicator training. The overall goals will be driven by the National Road Map for IPM. Specific new directions will include building a IPM Partnerships in Wide-Area Pest Monitoring and Reporting Systemsfor Montana crops (cereal grains, potatoes, dry beans, alfalfa, sugarbeets) and expanding the High Plains IPM Guide to include turf and ornamentals, more crops, weed management and diagnostic aids such as Lucid keys. The High Plains IPM Guide will be developed in a secure ?Wiki-like? format cooperatively with IPM specialists in Colorado, Wyoming, Western Nebraska, North Dakota and South Dakota. Outcomes will include new IPM educational print and web based resources and their utilization by target audiences and enhanced understanding of IPM by all audiences addressed"
109,582394, Agriculture; American Indians; Avena sativa; Bison; Cattle; Cereals; Chickens; Economics; Ecosystem; Equus caballus; Family; Family suidae; Farming environment; feeding; Fishes; Food; food security; forest; Goals; Home environment; Indian reservation; meetings; Montana; Natural Resources; Oats; Poaceae; Production; programs; Reservations; Resources; Rivers; Salish and Kootenai Tribes; Sheep; Silage; sound; System; Tribes; Wheat; Work; young adult; Youth,FLATHEAD FEDERALLY RECOGNIZED TRIBES EXTENSION PROGRAM,USDA,NIFA,,2009-41580-05339,9/1/2008,4/30/2011,"BRENCE, LARRY","KITTLE, T RENE",0.0,625447982.0,MONTANA STATE UNIVERSITY - BOZEMAN,BOZEMAN,MT,59717-2470,UNITED STATES,,,10.5,2009,399000.0,,"The Flathead Indian Reservation is home to the Confederated Salish and Kootenai Tribes (CSKT) and covers 1.3 million acres in western Montana. The Reservation includes a portion of the Rocky Mountains, the southern half of Flathead Lake, an extensive river corridor, forests, and a variety of fish and wildlife species. There are 155 farms operated by American Indians with 489,867 acres in Indian operated farmland. The average size of these farms is 3,160 acres. Primary production includes cattle and calves, followed by horses, sheep, bison, swine, and chickens. Primary crops are feed crops in hay, haylage, and grass silage, followed by barley, wheat, and oats for grain. The goals of the Federally Recognized Tribal Extension Program (FRTEP) include: protect and enhance the Flathead Indian Reservation's natural resources, cultural resources, and ecosystems through sound environmental stewardship; enhance sustainability of Flathead Indian Reservation's farm, ranch, and small food growers; and enhance food security and protection of local food systems. To meet these goals, FRTEP works with adults and youth to further a sense of pride and stewardship for wise and sustainable agriculture by educating producers and families about the connection between agriculture crops, economics, and the healthy family. FRTEP further works with families in food security to help increase accessibility year around to nutritious and safe foods from the garden to the table. FRTEP works with youth in 4-H Afterschool Agriculture programs to build the connection between agriculture crops and products youth use in their day-to-day lives."
110,582415, Alleles; Biomass; Breeding; Candidate Disease Gene; Cereals; Economics; Engineering; Environment; Ethanol; Family; Genes; Genetically Modified Plants; Genomics; Goals; greenhouse gases; Hybrids; improved; member; Performance; Poaceae; Production; Productivity; Rice; rural area; sugar; tool; trait,"GENES THAT IMPACT SORGHUM GRAIN, SUGAR, AND BIOMASS YIELD.",USDA,NIFA,,2009-33610-19736,8/1/2008,7/31/2010,"MESSIER, WALTER",,2.0,1945083.0,EVOLUTIONARY GENOMICS LLC,LAFAYETTE,CO,80026-2988,UNITED STATES,,,10.2,2009,79998.0,,"The goal of the proposed project is to improve the performance and economic utility of sorghum as a feedstock for ethanol production. High productivity sorghum as an ethanol feedstock will benefit the environment by reducing greenhouse gases and will benefit rural areas of the U.S. by stimulating local production of a high-value crop and associated ethanol refineries. Evolutionary Genomics, Inc. has identified rice genes that adapted during rice domestication. We have shown that these genes have multiple effects on yield and other commercially important traits in rice lines and hybrids. We have identified equivalents of these rice genes native to other Grass family species (corn and barley), and have shown that these genes control yield and other traits in these species as well. Sorghum is a member of the Grass family, so we hypothesize the equivalent genes native to sorghum may control commercially important traits in sorghum, such as yield of grain, sugar, and biomass. We will evaluate the sorghum candidate genes for association with these traits. We will sequence the sorghum candidate genes in a panel of 200 sorghum lines, and perform allelic association analysis to detect trait associations. If successful, these genes should be excellent tools for breeding higher yielding sorghum and for genetically engineering sorghum using natural or derived alleles of genes that are native to sorghum, which should be more environmentally acceptable than genetically modified plants involving foreign genes."
111,582461, Address; Cereals; Development; Disease; Disease Management; Educational workshop; Epidemic; fungus; Grant; Host resistance; Information Management; Knowledge; meetings; Participant; Pathologist; Preparation; Production; Publications; Race; Readiness; Resources; stem; Universities; Virulent; Wheat,DEVELOPMENT OF CRITICAL EXTENSION RESOURCES FOR EMERGING RACES OF WHEAT STEM RUST (UG99),USDA,NIFA,,2009-41533-05331,7/1/2008,9/30/2009,"DEWOLF, ERICK D",,2.0,929773554.0,KANSAS STATE UNIVERSITY,MANHATTAN,KS,66506-1100,UNITED STATES,,,10.5,2009,50000.0,,"Stem rust historically has been one of the most destructive diseases of wheat and barley grown in the U.S. During the last four decades the frequency of stem rust epidemics has been reduced through the use of race specific host resistance. However, the recent emergence of new virulent races of the fungus, commonly referred to as  Ug99 , now poses a significant threat to global wheat and barley production. In July of 2008, the multi-state committees on small grain diseases, NCERA-184 and WERA-097, organized a workshop that brought together small grain pathologists from land grant universities, USDA-ARS Cereal Disease Lab, USDA-APHIS, and key stakeholders to coordinate their preparations for Ug99. The participants in the workshop identified critical needs related to surveillance and potential knowledge gaps in disease management information. The top priority identified in the workshop was to develop extension publications that address disease identification, and summarize the best available management information for stem rust. To meet these critical needs, the NCERA-184 and WERA-097 committees propose to enhance the preparedness of the U.S. small grain producers and other stakeholders for the possible incursion of Ug99 races of stem rust by developing and distributing extension publications that provide critical information for identification and management of stem rust."
112,585383, Acute; Adult; Affect; Avena sativa; Blood Pressure; Body Composition; Body mass index; Body Weight decreased; Cardiovascular Diseases; Cereals; Chronic; Consumption; Effectiveness; Energy Metabolism; Food; Food Supplements; Glucose; glycemic control; Health; high risk; Human; improved; Individual; insulin sensitivity; interest; lipid metabolism; Longitudinal Studies; Measurement; Measures; Metabolic syndrome; Nutrient; Oats; Obesity; Overweight; Population Heterogeneity; Regulation; Risk Factors; Role; Sampling; Satiation; soluble fiber; Testing; Weight; weight maintenance,BENEFICIAL HEALTH EFFECTS OF CONSUMPTION OF BARLEY AND BARLEY COMPONENTS BY HUMANS,USDA,ARS,,ARS-0416489,2/13/2009,1/25/2011,"YATES, ALLISON AUDREY",,5.0,,FOOD INTAKE AND ENERGY REGULATION LABORATORY,BELTSVILLE,MD,20705,UNITED STATES,,,10.001,2009,,,"Objective(s): 1) To assess the ability of barley and barley fractions to improve glucose utilization and insulin sensitivity in acute and chronic studies of normal-weight and overweight adults, and individuals with the metabolic syndrome. To assess the role of soluble fiber in improving glucose utilization and insulin sensitivity in acute and longer-term studies in normal-weight and overweight/obese adults with the metabolic syndrome.  2) To assess the ability of barley and barley fractions to improve risk factors for cardiovascular disease in chronic studies of normal-weight and overweight/obese adults.  To assess the role of soluble fiber in improving risk factors for cardiovascular disease in normal-weight and overweight/obese adults with the metabolic syndrome. 3) To test the effectiveness of foods high in soluble fiber, including barley, in inducing and maintaining weight-loss in weight-reduced subjects.  To determine if chronic consumption of food supplements high in soluble fiber affects ability to maintain a 10% weight loss.Approach:Acute and long-term controlled human studies will evaluate reducing risk factors observed with excess weight and the metabolic syndrome by consumption of grains such as barley or oats or grain components.  Overweight/obese (body mass index [BMI] >27) and control (normal weight, BMI <25) individuals will be chosen from the diverse population with special interest in groups identified to be at high risk for obesity.  Samples would be collected periodically throughout the study. Measurements would be made during weight loss and weight maintenance periods in overweight subjects.  Measurements will be made for markers of glycemic control, energy regulation, and lipid metabolism, blood pressure, body composition, measures of satiety, nutrient digestibility and metabolizable energy, and energy expenditure."
113,586010, Avena sativa; base; Behavior; Capillary Electrophoresis; Cereals; Characteristics; Diffuse; High Pressure Liquid Chromatography; improved; Marketing; Mechanics; Methods; Modification; new product development; Oats; particle; Petroleum; Phase; Polymers; Post-Translational Protein Processing; Process; Property; Proteins; Resources; Seeds; Stress; System; Techniques; Ultracentrifugation; Wheat,"IMPROVED ISOLATION, MODIFICATION, AND FUNCTIONALITY OF GRAIN PROTEINS FOR NEW PRODUCT DEVELOPMENT",USDA,ARS,,ARS-0416547,6/16/2009,4/25/2011,"MOHAMED, ABDELLATIF",,18.0,,PLANT POLYMER RESEARCH,PEORIA,IL,61604,UNITED STATES,,,10.001,2009,,,"Objective(s): Improve the functional properties of wheat, oat, and barley seed proteins byinvestigating isolation techniques, protein modification, and protein blends.Specific objectives include: (1) Develop cereal protein materials having specificand desirable characteristics, and determine the origin of the alterations occurring during the currently employed grain protein isolation methods. Initiate new protein materials with maximum functional properties. Determine the effect of commercially existing isolation methods on the functional properties of wheat, barley, and oat proteins; (2) Establish new and fundamental information on the physical, rheological, and mechanical properties of seed proteins that is of vital importance in developing new uses and new markets for seed proteins; and (3) Develop protein-based polymer blends from renewable resources to expand their utilization. The newly developed products will serve as alternatives to petroleum-based polymers.Approach:Functional properties of isolated seed proteins will be evaluated and enhanced bychemical and enzymatic modification. Proteins will be characterized by field-flowfractionation, high performance liquid chromatography, capillary electrophoresis,thermal analysis, and ultracentrifugation. Rheological characterization of nativeand processed proteins will be made using a stress-controlled rheometer, a Diffusing Wave Spectrometer, and a newly developed Multiple Particle Tracking System. Blends of proteins with other polymers will be formulated for specific applications and their phase behavior, aggregation, and mechanical properties characterized."
114,586844, Agriculture; Avena sativa; base; Biomass; Buffers; Calibration; Cereals; Collaborations; cost; Data; Data Set; Databases; design; Economics; Ecosystem; falls; Farming environment; field study; Future; Goals; Harvest; Herbicides; improved; insight; Light; Location; Maps; Measures; Methodology; Methods; model development; Modeling; Monitor; Nitrogen; Oats; Oils; Optics; Pacific Northwest; Performance; Pisum sativum; Plants; Population; Process; Production; Productivity; Proteins; Research Project Grants; research study; Risk; Rotation; Salsola; Sampling; Scientist; Seeds; segregation; Services; Site; socioeconomics; Soil; Stream; Surface; System; systems research; Time; Water; Wheat,INCREASING INLAND PACIFIC NORTHWEST WHEAT PRODUCTION PROFITABILITY,USDA,ARS,,ARS-0414803,11/26/2008,10/20/2013,"YOUNG, FRANCIS L",,0.0,,LAND MANAGEMENT AND WATER CONSERVATION RESEARCH,PULLMAN,WA,99164,UNITED STATES,,,10.001,2009,,,"Objective(s): The goal of this research project is to identify cultural practices andtechnologies that improve economic viability and environmental sustainability ofinland PNW dryland wheat production systems. The specific objectives are fourfoldand include:Objective 1: Develop cropping practices for improving crop water use in drylandproduction systems and landscapes across PNW agroecological zones. (Pullman all of Obj 1)Sub-objective 1A: Optimize crop establishment practices and crop water use forimproving the performance of winter canola.Sub-objective 1B: Improve stand establishment methods for spring canola to minimize weed competition and increase crop water use.Sub-objective 1C: Contrast fall-planted facultative wheat and spring-planted wheat for abilities to suppress weeds and increase yield, profitability, and crop water use.Sub-objective 1D: Determine effects of Russian thistle on crop water use, andproduction costs and quality of forage spring triticale.Objective 2: Evaluate cropping system diversification strategies (forage andbiofuels) for increasing agronomic performance of agricultural landscapes acrossPNW agroecological zones.Sub-objective 2A: Determine productivity and profitability of integratingalternative forage and biofuel crops into wheat-based production systems. (Pullman)Sub-objective 2B: Determine production potential of perennial biofuel and foragecrops incorporated as riparian buffers in agricultural landscapes. (Pendleton and Pullman)Objective 3: Assess how new optical light reflectance spectrometers (advancedtechnology) can be used to increase cropping system performance in agriculturallandscapes. (Pendleton û all of Obj 3)Sub-objective 3A: Apply information from on-combine yield monitors and opticalsensors into site-specific nitrogen (N) application thereby improving grain quality and yield, and N use efficiency of cereal crops.Sub-objective 3B: Assess the quantity and quality of wheat residue at site-specific  field locations across farm fields.Sub-objective 3C: Measure and map determinants of grain quality value (i.e. testweight, protein concentration, and foreign weed material), and apply thisinformation into grain segregation on a combine harvester.Objective 4: Synthesize available crop and cropping systems research across PNWagro-ecological zones to assess biophysical production factors influencing cropping system performance and ecosystem services.Sub-objective 4A: Compile and summarize existing databases of dryland crops andcropping systems to calibrate and corroborate process-oriented models. (Pendleton)Sub-objective 4B: Utilize existing datasets and process-oriented models tospatially evaluate the suitability of past, present, and future cropping systemstrategies. (Pullman)NP216 Cross-location project associated with Pendleton, OR 5356-13210-003-00D(Long).Approach:1A&B.  Several multi-year field studies will be conducted in numerous locations in the low to intermediate rainfall zones to evaluate seeding date, rate, and methodologies for winter and spring canola in order to improve crop establishment. Data collected include seed-zone water, soil profile water storage, weed populations, crop yield, and oil and meal content.1C.  A multi-year study will be conducted in the high-rainfall zone to compare grain yield and wild oat suppressive ability of facultative wheat planted in late fall with that planted in April/May the following spring. Within each time of planting, wheat will be grown non-treated or treated with recommended or half the recommended rate of a wild oat herbicide. Wild oat population and seed production will be measured prior to grain harvest and crop yield and quality (dockage) will be determined. Consumptive water use will be determined with gravimetric soil profile samples before planting and after harvest.1D. Spring forage triticale will be planted in a naturally infested field of Russian thistle in a 2 to 3-year study. Half the plots will be sprayed with a herbicide to control Russian thistle and the weed will be allowed to grow in the remaining plots. Forage quality of the triticale will be analyzed with and without the weed and the total weed and crop biomass will be weighed. Total systems production costs will be determined and crop water use will be calculated.2A&B. Field experiments will be conducted to evaluate the performance of diversified cropping systems in the low, intermediate, and high rainfall zones. A 3-yr rotation of winter wheat, spring canola, and forage winter triticale will be compared to a rotation of winter wheat, spring barley and spring pea in the high rainfall zone while a 3-yr rotation of winter triticale, spring canola, and fallow will be compared to a rotation of winter wheat, spring barley, and fallow in the intermediate rainfall zone. The bioenergy and forage potential of two perennial species grown along stream channels will be evaluated within all rainfall zones. Biomass, grain yield, and economic and risk analyses will provide insight into overall performance.4B.  Specific themes will be defined that can be flexibly used to derive Agroecological Zones (AEZ) based on criteria that are relevant to the question asked. Three basic steps to design and develop relevant AEZ will be used: 1) Generate raster surfaces of biophysical and socio-economic variables through spatial interpolation of data; 2) Generate a spatial framework of AEZ by combining basic raster themes into more integrated variables; and 3) Characterize spatial units in terms of relevant themes such as zones separating commonly practiced cropping systems. After AEZ development, model calibration, and long-term field studies synthesis, what-if scenarios will be developed and current and future cropping systems will be evaluated. In collaboration with scientists directly involved with specific modeling we will apply calibrated models to long-term data sets to corroborate these models under a wide-range of regional conditions. Replacing 5348-22610-002-00D 09/11/08."
115,589714, Affect; Anthocyanins; Antioxidants; Basic Science; bioprocess; Bread; Breeding; Catechol Oxidase; Cereals; Characteristics; Fabaceae; Food; Goals; Hardness; Health; Human; improved; Marketing; Oligosaccharides; Process; Program Development; Property; Proteins; Research; Starch; trait; Wheat,MARKETING AND DELIVERY OF QUALITY GRAINS AND BIOPROCESS COPRODUCTS,USDA,NIFA,,0165061,10/1/2008,9/30/2013,"BAIK, B. K.",,,41485301.0,WASHINGTON STATE UNIVERSITY,PULLMAN,WA,99164-0001,UNITED STATES,,,10.203,2009,,,"Our research goal is to improve the end-use quality and processing of wheat, barley and legumes through basic research. We will identify grain characteristics of wheat affecting processing and product quality, as well as properties suitable for making improved quality bread, noodles, cookie and cakes. This information will be delivered to and used by wheat breeding programs for the development of wheat varieties with improved end-use quality. For the purpose of expanding food uses of barley and legumes, we will identify and characterize the traits important for food use. Our research also will deal with phenolics, polyphenol oxidase activity, grain hardness, starch property and anthocyanins of barley, and oligosaccharides, phenolics, antioxidant activity, protein composition and digestibility of legumes. This information will help us screen and develop varieties with minimal undesirable characteristics, but with maximum desirable components for food use and human health."
116,590005, Apple; Area; bean; Biological Models; Cereals; deoxynivalenol; Disease; Economics; Fire - disasters; Flowers; Food Safety; Fungal Fruiting Bodies; fungus; Fusarium; Head; Health; Knowledge; Methods; Michigan; Molds; Mycotoxins; pathogen; Peach; Plant Diseases; Reproduction spores; Research; research study; Sclerotinia; Seasons; Spottings; Surface; Weight; Wheat; Zearalenone,ELIMINATION OF AIRBORNE ASCOSPORE INOCULUM AS A CONTROL FOR FUNGAL DISEASES OF PLANTS,USDA,NIFA,,0180268,11/1/2008,10/31/2013,"TRAIL, F.","HAUSBECK, M ; SUNDIN, G ",,193247145.0,MICHIGAN STATE UNIVERSITY,EAST LANSING,MI,48824-1046,UNITED STATES,,,10.203,2009,,,"The research in Dr. Trail's lab has focused on the fungal pathogen of wheat, Fusarium graminearum. F. graminearum causes head blight of wheat and barley and stalk and ear rot of corn. The severe economic effect of this disease on Midwestern growers is due to the reduced grain yield caused by the fungus, and the presence of the mycotoxin, deoxynivalenol, in contaminated grain. The fungus is spread during the growing season by the forcible ejection of spores (ascospores) from small fungal fruiting bodies (perithecia) on the surface of the crop residues. When the airborne spores land on flowers, they infect and begin to colonize the developing grain. Elimination of the ascospores would result in vast reduction in disease. There are several other fungal diseases of Michigan crops that rely on forcible ascospore discharge to initiate the disease cycle. These include apple scab (Venturia inaequalis), white mold of beans (Sclerotinia sclerotiorum), brown rot of peaches (Monilinia fructicola) and purple spot of asparagus (Stemphylium vesicarium), as well as others. The mechanism of forcible discharge is not clear in any fungus, but we have used Fusarium graminearum as a model system to develop an understanding of how small cellular cannons called asci function to fire their spores. We have made progress in this arena and have identified several methods to inhibit discharge in this fungus. We are beginning to explore the common effects of these methods on other fungi that similarly launch their spores. This project will investigate the mechanism of forcible ascospore discharge and how the phenomenon can be inhibited. MAES delineated 5 target areas that are the major research foci for the experiment station. This research directly impact 3 of these areas. Since F. graminearum produces two major mycotoxins, zearalenone and deoxynivalenol, elimination of the disease would result in better food safety and health to the people of Michigan. In addition, the severe economic consequences of the disease through low grain weight and mycotoxin contamination, which impact grain value, would be reduced by this research, enhancing the profitability of the grain. Finally, knowledge of how to control ascospore discharge could be potentially applied to all pathogens which rely on this dispersal mechanism. This information would help to control the spread of invasive pathogens."
117,592317, Agriculture; Cattle; Cereals; Chemicals; cost; Coupled; feeding; Fiber; Food; food security; Future; Harvest; Height; improved; Industry; Irrigation; Length; Livestock; meetings; Methods; Natural Resources; operation; Play; Price; Production; Role; Rural Community; Rural Population; Sales; Soil; Soybeans; System; systems research; Wheat,BUILDING AND IMPROVING SUSTAINABLE CROPPING SYSTEMS,USDA,NIFA,,0213741,10/1/2008,9/30/2014,"HOLMAN, J.","ROOZEBOOM, K ; SCHLEGEL, A ; THOMPSON, C ",,929773554.0,KANSAS STATE UNIVERSITY,MANHATTAN,KS,66506-1109,UNITED STATES,,,10.203,2009,,,"KS is the fifth largest producing state of all agricultural commodities in the nation. Crop production represents 28% of KS's agricultural product revenue, and the other 72% is derived primarily from livestock sales. KS produces the most wheat and grain sorghum of all other states, is the fifth leading state for forage production, is tenth for corn production, and eleventh for soybean production (USDA, 2007a). Crop production plays a significant role in KSAEs economy and our national food security. Crop production must remain economically and environmentally sustainable to maintain this important industry. Cropping systems research is required for meeting the increasing demand for agricultural commodities, increasing input costs coupled with historically stagnant commodity prices, and declining rural populations. It is inevitable that large regions of KS and the US will have to transition from full irrigation to limited irrigation or dryland production in the future, yet maintain or increase crop production to meet the ever increasing food, fiber, and bio-fuel demand (KS v. CO, 2001; Schneekloth et al. 1995). In order to maintain the viability of agriculture production, sustainable limited irrigation and dryland cropping systems must be developed. Dryland cropping systems in the semi-arid Great Plains rely on fallow for storing soil moisture for following crop (Anderson et al. 1999). Fallow efficiency has increased from about 19% in 1916 to 33% in 1975 to 40% currently (Greb 1979; Peterson et al. 1996). Fallow efficiency was increased by many factors including improved pest management, particularly effective and timely weed control; increased chemical fallow and no-till production; increasing stubble amount and height; and reduced fallow period length (Peterson et al. 1996; Tanaka and Aase, 1987). Of these factors, reducing the fallow period duration has had the greatest impact on increasing fallow efficiency (Peterson et al. 1996). Fallow efficiency is currently limited in the Great Plains by the amount of residue remaining on the soil after harvest, which averages approximately 3 ton/A for the region (Peterson et al. 1996). Since 2006 the price of many commodities including corn, wheat, and barley increased almost 100% due to a current short world supply and increased bio-fuel production. This has increased the demand for corn and at least in the short term has resulted in a large increase in price. There is a concern that the increase in corn price will result in feed costs that are too high for livestock producers and feedlots to remain economically profitable (Swanson, 2007). If feed costs remain high, forage crops and alternative feed crops will be needed in feedlot rations and cow-calf operations. This is particularly important since 72% of KSAEs agricultural economy is derived from livestock sales (USDA, 2007a). Ultimately finding methods of sustainable dryland crop production that maximize fallow efficiency, meet the demands for food, fiber, and bio-fuel, and support KSAEs livestock industry will help sustain the viability of producers, local rural communities, natural resources, and the viability of the surrounding region."
