,ABSTRACT,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
31,"Wheat, oats, rice, and other cereal grains are key pillars of human societies worldwide. Along with other members of the grass family, these plants provide the majority of the calories humans eat, either directly as grains or indirectly as meat and milk produced by grazing animals. Unfortunately, these important grasses are plagued by several families of plant viruses, including the barley and cereal yellow dwarf viruses, which damage cereal grain production worldwide.  These viruses also harm wild grasses and can advance the spread of invasive species in nature.  How have influential viruses like these emerged and what factors have contributed to their spread and diversification? To find clues about virus history, the project team will recover and analyze genetic sequences of old viruses preserved within historical collections of dried plants around the world.  Phylogenetic analysis of the viruses will reveal how these viruses have spread over time and permit estimates of dates of key events in their history.  The research will also provide information on the influence of humans on the spread of plant viruses.  Human development of agriculture and global trade are two factors that have likely influenced the emergence and spread of potent viruses.  This research will provide missing information about virus dynamics in the past and produce new insight into the ways by which human activities influence the development of virus threats.  The project?s broader impact will include training of educators and students from underrepresented groups, contributions to microbial ecology outreach efforts through a science museum, and the addition of information about virus relationships to curated plant collections.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,"Wheat, oats, rice, and other cereal grains are key pillars of human societies worldwide.Along with other members of the grass family, these plants provide the majority of thecalories humans eat, either directly as grains or indirectly as meat and milk produced bygrazing animals. Unfortunately, these important grasses are plagued by several familiesof plant viruses, including the barley and cereal yellow dwarf viruses, which damagecereal grain production worldwide. These viruses also harm wild grasses and canadvance the spread of invasive species in nature. How have influential viruses likethese emerged and what factors have contributed to their spread and diversification? Tofind clues about virus history, the project team will recover and analyze geneticsequences of old viruses preserved within historical collections of dried plants aroundthe world. Phylogenetic analysis of the viruses will reveal how these viruses havespread over time and permit estimates of dates of key events in their history. Theresearch will also provide information on the influence of humans on the spread of plantviruses.Human development of agriculture and global trade are two factors that have likelyinfluenced the emergence and spread of potent viruses. This research will providemissing information about virus dynamics in the past and produce new insight into theways by which human activities influence the development of virus threats. Theproject's broader impact will include training of educators and students fromunderrepresented groups, contributions to microbial ecology outreach efforts through ascience museum, and the addition of information about virus relationships to curatedplant collections.NATIONAL SCIENCE FOUNDATIONProposal AbstractProposal:0843140 PI Name:Malmstrom, CarolynPrinted",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,"Wheat, oats, rice, and other cereal grains are key pillars of human societies worldwide. Along with other members of the grass family, these plants provide the majority of the calories humans eat, either directly as grains or indirectly as meat and milk produced by grazing animals. Unfortunately, these important grasses are plagued by several families of plant viruses, including the barley and cereal yellow dwarf viruses, which damage cereal grain production worldwide.  These viruses also harm wild grasses and can advance the spread of invasive species in nature.  How have influential viruses like these emerged and what factors have contributed to their spread and diversification? To find clues about virus history, the project team will recover and analyze genetic sequences of old viruses preserved within historical collections of dried plants around the world.  Phylogenetic analysis of the viruses will reveal how these viruses have spread over time and permit estimates of dates of key events in their history.  The research will also provide information on the influence of humans on the spread of plant viruses.  Human development of agriculture and global trade are two factors that have likely influenced the emergence and spread of potent viruses.  This research will provide missing information about virus dynamics in the past and produce new insight into the ways by which human activities influence the development of virus threats.  The project's broader impact will include training of educators and students from underrepresented groups, contributions to microbial ecology outreach efforts through a science museum, and the addition of information about virus relationships to curated plant collections.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,"This action funds an NSF Postdoctoral Research Fellowship in Biology for FY 2009. The fellowship supports a research and training plan in a host laboratory for the Fellow. The title of the research and training plan for this fellowship to Mary M. Guisinger is  Using plant plastid genomes as the model system to develop bioinformatic tools for characterizing genome evolution.  This research is being conducted at the University of California-Berkeley under the sponsorships of Drs. Chelsea Specht and Rasmus Nielsen. Biology is moving into the post-genomics era.  In the last decade there has been a dramatic increase in the amount of genome data pubicly available; however, this has led to a bottleneck in terms of analyses. Over 100 land plant plastid (chloroplast) genomes are currently available on GenBank, and this is largely due to their relatively small size, conserved nature, and the development of inexpensive, high-throughput sequencing methods. Crop plants, especially members of the plant order Poales (including the grasses, i.e. wheat, maize, rice, oats, sorghum, sugarcane, and barley), have received particular attention. Several plant nuclear genomes have been sequenced, including rice, and projects are in progress to sequence six additional grass nuclear genomes. Ongoing genome sequencing projects promise to provide an avalanche of data available for researchers. This project is creating tools to automate the examination of rates and patterns of genome evolution using the Poales as a model system. Plastid genome data provide a densely sampled and phylogenetically resolved framework for developing and testing these new methods. The training objectives include developing computational and programming skills and enhancing the understanding of molecular evolution, plant biology, and bioinformatics. Broader impacts include utilizing an interdisciplinary approach leading to collaboration with researchers in the fields of biology, computer science, mathematics, and statistics.",0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,"Background:  Breast cancer is one of the major causes of premature death in women; however, the combination of early detection coupled with improved treatment has significantly increased survival from this disease.  Antiestrogens and aromatase inhibitors are highly effective endocrine therapies for treating early stage estrogen receptor (ER)-positive breast cancer.  Later stage or less differentiated ER-negative breast cancers are more aggressive; patient survival is relatively low; and various therapeutic regimes are less effective.  Epidermal growth factors receptors (EGFRs) are receptor tyrosine kinases overexpressed in many cancers, and EGFR2 (ErbB2/HER2/neu) is an oncogene overexpressed in 20-30% of all breast cancers.  ErbB2-positive tumors tend to be aggressive with poor prognosis for patient survival, and the recombinant monoclonal antibody trastuzumab (Herceptin) has been used as a single agent and in combination therapy for successfully treating patients with breast tumors overexpressing ErbB2.  However, treatment with antibodies such as Herceptin is accompanied by toxic side effects, and there is a need for alternative therapies for targeting ErbB2 in breast cancer.  Studies in this laboratory initially showed that the nonsteroidal antinflammatory drug (NSAID) tolfenamic acid (TA), betulinic acid (BA), and methyl 2-cyano-3,11-dioxo-18â-olean-1,12-dien-30-oate (CDODA-Me), a synthetic derivative of glycyrrhetinic acid (a bioactive constituent of licorice), repressed specificity protein (Sp) transcription factors and inhibited tumor and cancer cell growth.  However, in ErbB2-overexpressing breast cancer cells, we observed that TA decreased levels of ErbB2 protein.  Preliminary studies with BA and CDODA-Me also showed that these compounds also decreased ErbB2 protein expression in ErbB2-overexpressing breast cancer cells.  We also observed that downregulation of ErbB2 was inhibited by cannabinoid 1 (CB1) and CB2 receptor antagonists.Hypothesis:  Therefore, we hypothesize that BA and CDODA-Me represent a novel class of anticancer agents that target downregulation of ErbB2 via activation of the CB1 and CB2 receptors.  This is consistent with overexpression of CB receptors in mammary tumors, and there is also a correlation with ErbB2 expression in human breast tumors.Specific Aims:  Aim 1 will initially focus on BA/CDODA-Me-dependent downregulation of ErbB2 and ErbB2-dependent pathways, and thereby characterize responses downstream from this oncogenic growth factor receptor.  Aim 2 will focus on the role of CB1 and CB2 receptors in mediating BA/CDODA-Me-dependent downregulation of ErbB2 and ErbB2-mediated signaling.  Finally, Aim 3 will investigate the in vivo anticarcinogenic activity of BA and CDODA-Me in athymic nude mouse xenograft and MMTV- ErbB2 overexpressing (breast) mouse models to confirm the in vitro mechanistic studies.Study Design:  The overall study design will focus on the effects of BA and CDODA-Me on cell proliferation, apoptosis, and cell cycle progression, ErbB2 and ErbB2-dependent responses and genes, and on upstream ErbB2 regulatory factors PEA3, YY1, and AP-2.  CB and vanilloid receptor antagonists will be used to confirm a role for these receptors, and results of in vitro studies on BA and CDODA-Me will be confirmed in mouse models for breast cancer.",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
36,"Recent outbreaks associated with nuts, peanut butter, toasted oats, and vegetables in the U. S. have increased concerns of Salmonella contamination, survival, and infectivity in or on products with reduced water activity. These products may become contaminated with Salmonella at one or more stages of pre-harvest, harvest, processing, or storage. The organism does not normally grow in low-moisture environments but some serovars can survive for prolonged periods. Salmonella encounters a myriad of stressful conditions in the food production chain that can trigger specific and general stress-protection systems that render cells more tolerant to stress and promote persistence in the environment or food. One interesting response to stress is the formation of filaments that can reach >100 I?m in length. Much of the basic biology of filamentation is unknown including triggers, production on foods, survival characteristics, and virulence. The formation of Salmonella filaments is significant to food safety because under favorable conditions the filaments will form septa and divide the filament into multiple, typical cells that can impact estimations of pathogen numbers, the effectiveness of intervention practices (i.e., critical control points), and risk assessments. This proposal will study Stress-Induced Filamentous Salmonella (SIFS) on fruits, nuts, and vegetables and specifically determine there: 1.) pathogen load assessments and persistence on foods, 2) formation and characterization, 3) mitigation measures, 4) infectious dose and virulence. This project will provide fundamental information on stress response in Salmonella that impacts persistence on fruits, nuts, and vegetables and define effective harvest and/or production practices that prevent formation or inactivate these stress-induced cells.",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
37,"Stem rust is a major disease of cereal crops (wheat, barley, oat and rye) as well as important grasses including timothy, tall fescue and perennial ryegrass. Historically, stem rust has been controlled by introducing resistance genes in commercial cultivars. However, epidemics have occurred and are caused by a race shift in the pathogen population. The latest threat arose in 1999 when a new highly virulent strain, Ug99 (race TTKSK) was identified in Uganda and has since spread into Kenya, Ethiopia, Sudan, Yemen and recently Iran. Ug99 and its variants threaten most of the barley and wheat grown worldwide. The research proposed herein will initiate the work of identifying and characterizing avirulence genes in stem rust races. Once the avirulence genes and proteins are identified and characterized it will allow better understanding of how stem rust races shift their virulence/avirulence characteristics and provide knowledge for developing genes that confer long-term durable resistance.",0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
38,"The first objective will be to increase in North Dakota the understanding of the organic agriculture market and increase awareness of what opportunities in organic production could exist for North Dakota producers. North Dakota farmers already grow a wide variety of organic crops, including soybeans, hard red spring wheat, rye, oats, sunflowers, barley, yellow flax, peas, corn, beef cattle and alfalfa. Organic agriculture offers a significant opportunity for North Dakota producers. The intent of this project is to continue increasing awareness of this opportunity through education and research and continue actions to take advantage of the opportunity. The second objective is to continue UMC/NGP's research on the impact of private sector protocols and the trend towards a globally harmonized system of on-farm production protocols on the region's producers and to develop regional strategies for gaining marketplace advantage for producers and processors in the Region through this research and analysis. The work will include development of the AmeriGAP system of protocols that could be benchmarked with the GlobalGAP standard.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,"Aflatoxin was discovered in groundnut meal which killed over 10,000 turkeys in England. Poultry are extremely sensitive to aflatoxin B1 with turkeys being more sensitive than chickens. Later research discovered that poultry are the most susceptible food animal species to the toxic effects of aflatoxin. Based on epidemiological data and knowledge of liver biochemistry it is suggested that humans fall somewhere in the middle of this lethality range. Lethality in humans has also been documented. In 1974, nearly 10 per cent of 1,000 patients died from suspected acute aflatoxin poisoning. Aflatoxicosis outbreaks (2004) in eastern Kenya resulted in 317 cases and 125 deaths. Specific medical implications of aflatoxin are related to their carcinogenic properties. Aflatoxin is listed as a Group I carcinogen by the International Agency for Research on Cancer. It is has been demonstrated in animal species to be the most potent liver carcinogen known, and is implicated as a cause of human primary heptatocellular carcinoma. This form of cancer is one of the most common forms of cancer in China, Saharan Africa, and Southeast Asia and causes at least 250,000 deaths annually worldwide, especially in developing countries. The human body also metabolizes aflatoxin to several compounds including aflatoxin M1 which is secreted in both mother?s milk and urine. Studies in Africa confirm infant exposure to aflatoxin via mother?s milk as well as the ability of aflatoxin in blood to cross the human placenta. Approximately 4.5 billion people around the world are exposed to virtually unregulated amounts of the toxin on a daily basis. The substance is so toxic that it is one of 19 contaminants along with mercury and DDT for which the US Food and Drug Administration imposes strict tolerance levels with only trace amounts allowed. In addition to the health impact of detecting the mycotoxins early, there is a significant economic impact. The Midwest drought in 2005 triggered an outbreak of poisonous aflatoxin at thousands of corn farms, spurring regulators and food companies to greatly expand testing of grain and milk. During the last US drought, many dairies were forced to dump aflatoxin-contaminated milk from cows fed corn contaminated with this toxin. The concern for aflatoxin-contaminated corn led company officials at the Quaker Oats breakfast cereal plant in Cedar Rapids, Iowa, to assay every truckload of corn entering the plant for aflatoxin. The value of this solution is evident by the fact that two major grain storage companies are committed to serve as beta test sites for the product.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
40,"The long-term goal of this project is to improve the competitiveness of oat by developing improved varieties with enhanced benefits to human health using new molecular-based technologies. Currently the molecular technologies to accomplish this goal are lacking, so the Agricultural Research Service in Aberdeen, ID has partnered with other government and University researchers in California, Utah, North Dakota, Minnesota, Wisconsin, Illinois, Indiana, New York, North Carolina, Louisiana, and Texas, Canada, Australia, the United Kingdom, and Nordic countries to develop the needed tools. After the tools are established, the collaborative oat research group will use them to better understand the genetic composition of current varieties and germplasm lines important to North American Breeders. The tools will also be used to identify genetic indicators for genes controlling grain components such as soluble fiber, total dietary fiber, and powerful antioxidants which are extremely expensive to assay. The tools will also be used to identify genetic indicators for genes controlling disease resistance and agronomic characters such as plant lodging and tolerance to freezing. These new genetic indicators will ultimately lead to new oat varieties with better qualities for production, milling, and human consumption.",0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
41,"There has been an increased awareness in recent years of the many benefits of replenishing lost organic materials from soil. Many studies have been conducted to show the benefits of cover crops in preventing erosion, recycling nutrients, increasing organic matter and improving soil quality in general. However, only few studies have focused on the effect of specific cover crops on the common vegetable root rot pathogens and the losses of their diseases in the northeast. This study will focus primarily on assessing the efficacy of selected cover crops (wheat, clover, oat, sudex, rye/vetch, radish, buckwheat, rapeseed) in reducing the severity of root diseases under varying disease pressure regimes as well as their impact on soil health parameters and productivity. Replicated field trials will be conducted in experimental fields and also in collaboration with interested vegetable growers. Snap bean will be used as the main indicator crop in comparing the effects of the different cover crops, thus enabling us to replicate conditions encountered on farms in the northeast. For educational training, demonstration trials will be established in commercial fields during the third year using the most promising cover crops identified. At the end of the project we will publish a ranking of cover crops based on their ability to manage root diseases and improve specific soil health constraints. Results will be made available to stakeholders by incorporating them into vegetable production guidelines, websites, fact sheets, and presentations at local and regional meetings. Grower adoptions of developed guidelines on cover crop use will be assessed following the completion of the proposed work.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
42,"There has been an increased awareness in recent years of the many benefits of replenishing lost organic materials from soil. Many studies have been conducted to show the benefits of cover crops in preventing erosion, recycling nutrients, increasing organic matter and improving soil quality in general. However, only few studies have focused on the effect of specific cover crops on the common vegetable root rot pathogens and the losses of their diseases in the northeast. This study will focus primarily on assessing the efficacy of selected cover crops (wheat, clover, oat, sudex, rye/vetch, radish, buckwheat, rapeseed) in reducing the severity of root diseases under varying disease pressure regimes as well as their impact on soil health parameters and productivity. Replicated field trials will be conducted in experimental fields and also in collaboration with interested vegetable growers. Snap bean will be used as the main indicator crop in comparing the effects of the different cover crops, thus enabling us to replicate conditions encountered on farms in the northeast. For educational training, demonstration trials will be established in commercial fields during the third year using the most promising cover crops identified. At the end of the project we will publish a ranking of cover crops based on their ability to manage root diseases and improve specific soil health constraints. Results will be made available to stakeholders by incorporating them into vegetable production guidelines, websites, fact sheets, and presentations at local and regional meetings. Grower adoptions of developed guidelines on cover crop use will be assessed following the completion of the proposed work.",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
43,"ND has critical needs and for IPM information: Those needs include the following: 30,000 family farmers produce grain, legume, and oilseed crops on > 25 million acres. ND is number one in US production of 10 crops - durum wheat and hard red spring wheat, barley, oats, flax, all dry edible beans, dry edible peas, lentils, sunflower, and canola - is third in sugar beet, fourth in potato, and ninth in soybean (ND Ag. Statistics No. 77, 2008). The value of all crops ranges from $ 4 to $ 6.5 billion/year (ND Ag. Statistics No. 77, 2008). Pest problems may severely impact yield and quality any given year, threatening the economy of the state and region, and export capacity. Examples: Fusarium head blight of wheat and barley resulted in several billion dollars loss to the state's economy from 1993-2005 (Nganje et. al., 2004; McMullen, 2005); other pests impact crops each year (Sugarbeet Research and Extension Report, http://www.sbreb.org; ND Crop and Pest Report (http://www.ag.ndsu.nodak.edu/aginfo/entomology/ndsucpr/index.htm). ND producers use pesticides as one management tool to combat pest outbreaks. For example, in 2004, 45.4% of cropland was sprayed with herbicides, 2.3% with insecticides, and 5.4% with fungicides (Pesticide Use and Pest Management Practices Survey in ND, 2004). This survey also showed that ND producers increased their use of IPM practices, such as use of field scouting and forecasting models, between 2000 and 2004 surveys. ND has a short growing season and a harsh winter climate. Citizens place high value on urban plantings which can survive the winter and which are relatively free of pest problems. A recent electronic questionnaire about urban IPM needs, sent to extension educators in 8 states of the High Plains region, including ND, indicated that almost 40% of their pest questions. This IPM project addresses those critical needs, by coordinating a statewide IPM program, providing collaborative efforts in pest management education across two states for two key crops, wheat and soybean, by demonstrating the value of integrated strategies for controlling a key disease of wheat, Fusarium head blight, by supporting the valuable resource of the NDSU Diagnostic Lab that services agriculture, homeowners, and the ornamental industry, and by increasing the outreach capabilities of the Urban IPM programs.",1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
44,"The Flathead Indian Reservation is home to the Confederated Salish and Kootenai Tribes (CSKT) and covers 1.3 million acres in western Montana. The Reservation includes a portion of the Rocky Mountains, the southern half of Flathead Lake, an extensive river corridor, forests, and a variety of fish and wildlife species. There are 155 farms operated by American Indians with 489,867 acres in Indian operated farmland. The average size of these farms is 3,160 acres. Primary production includes cattle and calves, followed by horses, sheep, bison, swine, and chickens. Primary crops are feed crops in hay, haylage, and grass silage, followed by barley, wheat, and oats for grain. The goals of the Federally Recognized Tribal Extension Program (FRTEP) include: protect and enhance the Flathead Indian Reservation's natural resources, cultural resources, and ecosystems through sound environmental stewardship; enhance sustainability of Flathead Indian Reservation's farm, ranch, and small food growers; and enhance food security and protection of local food systems. To meet these goals, FRTEP works with adults and youth to further a sense of pride and stewardship for wise and sustainable agriculture by educating producers and families about the connection between agriculture crops, economics, and the healthy family. FRTEP further works with families in food security to help increase accessibility year around to nutritious and safe foods from the garden to the table. FRTEP works with youth in 4-H Afterschool Agriculture programs to build the connection between agriculture crops and products youth use in their day-to-day lives.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,"Objective(s): 1) To assess the ability of barley and barley fractions to improve glucose utilization and insulin sensitivity in acute and chronic studies of normal-weight and overweight adults, and individuals with the metabolic syndrome. To assess the role of soluble fiber in improving glucose utilization and insulin sensitivity in acute and longer-term studies in normal-weight and overweight/obese adults with the metabolic syndrome.  2) To assess the ability of barley and barley fractions to improve risk factors for cardiovascular disease in chronic studies of normal-weight and overweight/obese adults.  To assess the role of soluble fiber in improving risk factors for cardiovascular disease in normal-weight and overweight/obese adults with the metabolic syndrome. 3) To test the effectiveness of foods high in soluble fiber, including barley, in inducing and maintaining weight-loss in weight-reduced subjects.  To determine if chronic consumption of food supplements high in soluble fiber affects ability to maintain a 10% weight loss.Approach:Acute and long-term controlled human studies will evaluate reducing risk factors observed with excess weight and the metabolic syndrome by consumption of grains such as barley or oats or grain components.  Overweight/obese (body mass index [BMI] >27) and control (normal weight, BMI <25) individuals will be chosen from the diverse population with special interest in groups identified to be at high risk for obesity.  Samples would be collected periodically throughout the study. Measurements would be made during weight loss and weight maintenance periods in overweight subjects.  Measurements will be made for markers of glycemic control, energy regulation, and lipid metabolism, blood pressure, body composition, measures of satiety, nutrient digestibility and metabolizable energy, and energy expenditure.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
46,"Objective(s): The objective is to generate new value-added polysaccharides containing biological active dietary fibers from cereal grains for the nutraceutical and functional food markets. Evaluate the experimental conditions using chemical and enzyme systems for obtaining unique compositions. Examine the created polysaccharides containing elevated dietary fiber compositions (including soluble beta-glucan fibers) for their nutritional benefits related to cardiovascular and diabetic diseases. Continue scientific and technological innovative research on development, extensions, and market possibilities for earlier ARS generated TRIM Technologies: Oatrim, Z-Trim, and Nutrim.Approach:The approach is to develop methods for concentrating bioactive cereal fibers using wet thermo-shearing and wet vibro-screen separators. Hydrothermal andmicrofluiderization will be explored as well as hydrocolloidal aggregativeformations. Beta-glucan products, having suitable biologically active properties,will be evaluated for properties to create new technologies similar to the prior ARS generated TRIM Technologies. The suitable products will be scaled up for utility applications and shared with collaborators and potential users.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
47,"Objective(s): To contribute to the improvement of oat quality by characterizing panicle and kernel structure characteristics associated with environmental stability of high test weight, by determining kernel structure characteristics associated with improved milling yield, and by the characterization of genotypic and environmental effects on the chemical composition of polar lipids in oat groats.Approach:In order to determine panicle and kernel structure effects on environmental stability of test weight, fifty advanced lines of oats will be selected from an oat breeding program in North Dakota. Selected lines will have high potential for high test weight and will be highly variable for panicle size. Lines will be grown in four diverse environments and intact panicles will be harvested. Panicle and kernel size and structure will be analyzed along with test weight to determine physical characteristics that provide high test weight even in harsh environments that adversely affect yield. Kernel structure associated with improved milling yield will be determined by dehulling different genotypes of oats with an impact dehuller, similar to dehullers used by industry. Every oats sample will be fractionated by kernel size by three different mechanisms that divide according to different size characteristics. Slotted sieves will separate according to kernel width, disc separators will separate according to kernel length, and a gravity table will separate according to kernel density. Each size fraction will be dehulled at aseries of dehuller rotor speeds, so that the influence of different kernel size characteristics on dehulling efficiency and milling yield can be determined. Finally, oat polar lipids will be characterized from a variety of oat cultivars grown in diverse environments. Polar oat lipids will be extracted and analyzed for their chemical composition by chloroform/methanol/water extraction, separation bysilica gel chromatography, and analyzed by high pressure liquid chromatography using an evaporative light scattering detector.",0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
48,"Objective(s): Develop instrumentation and procedures for objective grading, on-line quality measurement, sorting, and correlation of grade and quality measurements of single kernels and bulk samples to end-use properties of cereal grains and their products.Approach:Develop rapid sensing and sorting technology for single kernel 'micro' traits such as GMO's, protein quality, starch quality, toxins, potential biosecurity issues, and traits important for evaluating grain for non-food uses (fuel, plastics, etc).  Specific projects will include: development of high-speed (>100 kernels/s) sorting techniques for separating corn kernels infested with various molds, including mycotoxin producing molds; and develop methods to detect mutant corn kernels for enhancement of breeding programs. Develop rapid (~1 kernel/s) sensing and sorting technology for single kernel 'macro' traits such as hardness, moisture content, oil, starch, class, internal insects, and protein, especially for grains other than wheat (sorghum, corn, oats, etc).   Specific projects will include: development of a single kernel characterization system to help predict milling yield in corn and wheat; and use of advanced signal processing from various sensors to rapidly and automatically detect moldy and insect damaged kernels.Develop techniques to predict end-use characteristics, and to determine the accuracy and impact of these predictions.  This includes studying the synergy of combining multiple measurements, evaluating sampling plans, assessing risk of various methods, conducting epidemiological studies, etc.",0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
49,"Objective(s): Improve the functional properties of wheat, oat, and barley seed proteins byinvestigating isolation techniques, protein modification, and protein blends.Specific objectives include: (1) Develop cereal protein materials having specificand desirable characteristics, and determine the origin of the alterations occurring during the currently employed grain protein isolation methods. Initiate new protein materials with maximum functional properties. Determine the effect of commercially existing isolation methods on the functional properties of wheat, barley, and oat proteins; (2) Establish new and fundamental information on the physical, rheological, and mechanical properties of seed proteins that is of vital importance in developing new uses and new markets for seed proteins; and (3) Develop protein-based polymer blends from renewable resources to expand their utilization. The newly developed products will serve as alternatives to petroleum-based polymers.Approach:Functional properties of isolated seed proteins will be evaluated and enhanced bychemical and enzymatic modification. Proteins will be characterized by field-flowfractionation, high performance liquid chromatography, capillary electrophoresis,thermal analysis, and ultracentrifugation. Rheological characterization of nativeand processed proteins will be made using a stress-controlled rheometer, a Diffusing Wave Spectrometer, and a newly developed Multiple Particle Tracking System. Blends of proteins with other polymers will be formulated for specific applications and their phase behavior, aggregation, and mechanical properties characterized.",0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
50,"Objective(s): The goal of this research project is to identify cultural practices andtechnologies that improve economic viability and environmental sustainability ofinland PNW dryland wheat production systems. The specific objectives are fourfoldand include:Objective 1: Develop cropping practices for improving crop water use in drylandproduction systems and landscapes across PNW agroecological zones. (Pullman all of Obj 1)Sub-objective 1A: Optimize crop establishment practices and crop water use forimproving the performance of winter canola.Sub-objective 1B: Improve stand establishment methods for spring canola to minimize weed competition and increase crop water use.Sub-objective 1C: Contrast fall-planted facultative wheat and spring-planted wheat for abilities to suppress weeds and increase yield, profitability, and crop water use.Sub-objective 1D: Determine effects of Russian thistle on crop water use, andproduction costs and quality of forage spring triticale.Objective 2: Evaluate cropping system diversification strategies (forage andbiofuels) for increasing agronomic performance of agricultural landscapes acrossPNW agroecological zones.Sub-objective 2A: Determine productivity and profitability of integratingalternative forage and biofuel crops into wheat-based production systems. (Pullman)Sub-objective 2B: Determine production potential of perennial biofuel and foragecrops incorporated as riparian buffers in agricultural landscapes. (Pendleton and Pullman)Objective 3: Assess how new optical light reflectance spectrometers (advancedtechnology) can be used to increase cropping system performance in agriculturallandscapes. (Pendleton û all of Obj 3)Sub-objective 3A: Apply information from on-combine yield monitors and opticalsensors into site-specific nitrogen (N) application thereby improving grain quality and yield, and N use efficiency of cereal crops.Sub-objective 3B: Assess the quantity and quality of wheat residue at site-specific  field locations across farm fields.Sub-objective 3C: Measure and map determinants of grain quality value (i.e. testweight, protein concentration, and foreign weed material), and apply thisinformation into grain segregation on a combine harvester.Objective 4: Synthesize available crop and cropping systems research across PNWagro-ecological zones to assess biophysical production factors influencing cropping system performance and ecosystem services.Sub-objective 4A: Compile and summarize existing databases of dryland crops andcropping systems to calibrate and corroborate process-oriented models. (Pendleton)Sub-objective 4B: Utilize existing datasets and process-oriented models tospatially evaluate the suitability of past, present, and future cropping systemstrategies. (Pullman)NP216 Cross-location project associated with Pendleton, OR 5356-13210-003-00D(Long).Approach:1A&B.  Several multi-year field studies will be conducted in numerous locations in the low to intermediate rainfall zones to evaluate seeding date, rate, and methodologies for winter and spring canola in order to improve crop establishment. Data collected include seed-zone water, soil profile water storage, weed populations, crop yield, and oil and meal content.1C.  A multi-year study will be conducted in the high-rainfall zone to compare grain yield and wild oat suppressive ability of facultative wheat planted in late fall with that planted in April/May the following spring. Within each time of planting, wheat will be grown non-treated or treated with recommended or half the recommended rate of a wild oat herbicide. Wild oat population and seed production will be measured prior to grain harvest and crop yield and quality (dockage) will be determined. Consumptive water use will be determined with gravimetric soil profile samples before planting and after harvest.1D. Spring forage triticale will be planted in a naturally infested field of Russian thistle in a 2 to 3-year study. Half the plots will be sprayed with a herbicide to control Russian thistle and the weed will be allowed to grow in the remaining plots. Forage quality of the triticale will be analyzed with and without the weed and the total weed and crop biomass will be weighed. Total systems production costs will be determined and crop water use will be calculated.2A&B. Field experiments will be conducted to evaluate the performance of diversified cropping systems in the low, intermediate, and high rainfall zones. A 3-yr rotation of winter wheat, spring canola, and forage winter triticale will be compared to a rotation of winter wheat, spring barley and spring pea in the high rainfall zone while a 3-yr rotation of winter triticale, spring canola, and fallow will be compared to a rotation of winter wheat, spring barley, and fallow in the intermediate rainfall zone. The bioenergy and forage potential of two perennial species grown along stream channels will be evaluated within all rainfall zones. Biomass, grain yield, and economic and risk analyses will provide insight into overall performance.4B.  Specific themes will be defined that can be flexibly used to derive Agroecological Zones (AEZ) based on criteria that are relevant to the question asked. Three basic steps to design and develop relevant AEZ will be used: 1) Generate raster surfaces of biophysical and socio-economic variables through spatial interpolation of data; 2) Generate a spatial framework of AEZ by combining basic raster themes into more integrated variables; and 3) Characterize spatial units in terms of relevant themes such as zones separating commonly practiced cropping systems. After AEZ development, model calibration, and long-term field studies synthesis, what-if scenarios will be developed and current and future cropping systems will be evaluated. In collaboration with scientists directly involved with specific modeling we will apply calibrated models to long-term data sets to corroborate these models under a wide-range of regional conditions. Replacing 5348-22610-002-00D 09/11/08.",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
