,PROJECT_ID,PROJECT_TERMS,PROJECT_TITLE,DEPARTMENT,AGENCY,IC_CENTER,PROJECT_NUMBER,PROJECT_START_DATE,PROJECT_END_DATE,CONTACT_PI_PROJECT_LEADER,OTHER_PIS,CONGRESSIONAL_DISTRICT,DUNS_NUMBER,ORGANIZATION_NAME,ORGANIZATION_CITY,ORGANIZATION_STATE,ORGANIZATION_ZIP,ORGANIZATION_COUNTRY,BUDGET_START_DATE,BUDGET_END_DATE,CFDA_CODE,FY,FY_TOTAL_COST,FY_TOTAL_COST_SUB_PROJECTS,ABSTRACT
1881,1144948, Address; Affinity; analog; Animal Model; Animals; Apoptosis; Aromatase Inhibitors; Automobile Driving; base; Binding; Biotin; bone; Brain; Breast Cancer Cell; Breast cancer metastasis; Breast Cancer Patient; cancer cell; cancer therapy; carcinogenesis; cell motility; Cells; Cessation of life; Clinical; clinical development; clinically relevant; Complex; Crystallography; Development; Disease; Distant Metastasis; drug development; Drug Targeting; effective therapy; Energy Metabolism; Enzymes; Estrogen Antagonists; Estrogen receptor negative; Estrogen receptor positive; Estrogen Receptors; FDA approved; Fluorescein; Foundations; glucose metabolism; glucose uptake; Glycolysis; Glycolysis Inhibition; Goals; Growth; Head and Neck Squamous Cell Carcinoma; Human; improved; In Vitro; in vivo; innovation; Investigational Drugs; Life; Link; Liver; Longevity; Lung; malignant breast neoplasm; Malignant Epithelial Cell; Malignant Neoplasms; Mammary gland; Mammary Neoplasms; Mediating; Metabolism; Metastatic breast cancer; Metastatic Neoplasm to the Lung; Metastatic to; Modeling; Molecular; Molecular Probes; Molecular Target; mortality; mouse model; Mus; Neoplasm Metastasis; Normal Cell; novel; Oncogenic; Oral; Organ; outcome forecast; Oxygen; Pathway interactions; Patients; Pharmaceutical Preparations; preclinical development; Proliferating; Proteins; Resistance; response; Role; Selective Estrogen Receptor Modulators; Specificity; Survival Rate; targeted agent; targeted treatment; Time; tool; Toxic effect; Treatment Efficacy; triple-negative invasive breast carcinoma; tumor; tumor progression; tumor xenograft; Work,NARMS COOPERATIVE AGREEMENT PROGRAM TO ENHANCE AND STRENGTHEN ANTIBIOTIC RESISTANCE SURVEILLANCE IN RETAIL FOOD SPECIMENS IN NEW YORK STATE,HHS,FDA,FDA,5U01FD005799-04,9/1/2016,8/31/2021,"MUSSER, KIMBERLEE",,20.0,153695478.0,WADSWORTH CENTER,MENANDS,NY,122042726,UNITED STATES,9/1/2019,8/31/2020,876.0,2019,112609.0,,"The New York State Department of Health (NYSDOH) Wadsworth Center (WC)public health laboratory is committed to protecting and improving the health ofNew Yorkers through laboratory testing analysis, investigations and research.The specific aim of this project will be to improve detection of, and surveillance for,antibiotic resistance for Salmonella and Campylobacter isolated from food productspurchased from selected grocery stores. Objectives will be to: 1) collect and testsamples for Salmonella and Campylobacter utilizing microbiological tests; 2) collect,analyze and exchange surveillance data on isolate identifications and provideserotyping analysis; 3) ship 100% of Salmonella and Campylobacter isolates attainedfrom meat samples for additional testing to FDA; and 4) collaborate with FDA,Center for Veterinary Medicine (CVM), NARMS and state laboratory partners.Outcomes expected from this work include: 1) providing an increase in the totalamount of Salmonella and Campylobacter isolates from retail meats that can beanalyzed; 2) maintaining the ability to compare results to surveillance data andexchange information and test results; 3) providing an increase in the number ofisolates of Campylobacter and Salmonella submitted to the FDA; and 4) increasedcollaboration and communication among partnering entities."
1882,1185651, Address; Biomass; Breeding; Characteristics; Ecosystem; Fabaceae; improved; Liquid substance; Livestock; Midwestern United States; Names; Plants; Poaceae; Practice Management; Production; Seasons; Services; System; Technology,IMPROVING BIOENERGY AND FORAGE PLANTS AND PRODUCTION SYSTEMS FOR THE CENTRAL U.S.,USDA,ARS,ARS,ARS-0424139-PROJ,12/14/2012,12/13/2017,ROBERT MITCHELL,,1.0,136617730.0,,LINCOLN,NE,68583,UNITED STATES,,,10.001,2019,,,"The overall objectives of this continuing long-term project are to develop improved perennial grasses, management practices, and technologies for use in grazing lands and biomass energy production systems in the central USA. Over the next five years, the following specific objectives will be addressed. (1)  Develop best management practices for Midwest and central Great Plains perennial grass, mixed grass, and grass-legume pastures to increase livestock production, provide biomass feedstocks for bioenergy production, and maintain ecosystem services; (2) Develop new cool- and warm-season grass cultivars and native legume germplasm for Midwest and Great Plains growing conditions; and (3) Identify biomass characteristics that impact conversion efficiency to liquid fuels. Utilize this information to develop improved breeding criteria and improved management practices."
1883,1185659, Animals; beef; Characteristics; Climate; Communities; Development; Droughts; economic outcome; Ecosystem; Excision; Fabaceae; Farming environment; Food Energy; Genetic; greenhouse gases; Growth and Development function; improved; Livestock; Manure; Marketing; Names; Nitrogen; Nutrient; Plants; Poaceae; Practice Management; Production; Productivity; Property; Resources; response; restoration; Risk; Seasons; Site; Soil; Stress; support tools; System; Techniques; Time; Tissues; tool; Trees; Water,INTEGRATED FORAGE SYSTEMS FOR FOOD AND ENERGY PRODUCTION IN THE SOUTHERN GREAT PLAINS,USDA,ARS,ARS,ARS-0424179-PROJ,12/10/2012,12/9/2017,PRASANNA H GOWDA,,3.0,136617730.0,,EL RENO,OK,73036,UNITED STATES,,,10.001,2019,,,"The long-term objectives of this project are to develop improved techniques that will enhance ecological function and efficiency of resource use in prairie and pastureland, increase forage productivity, and promote sustainability of livestock production systems in the Southern Great Plains. Specifically, during the next five years we will focus on the following: Objective 1: Enhance productivity and ecological function of native tall-grass prairies by development of management practices, including management-intensive grazing, and restoration strategies to follow invasive brush and tree species removal. Sub-objective 1A: Compare the effects of different systems of intensive grazing on plant communities and soil properties of over-utilized tallgrass ecological sites, and define shifts in responses to applied management regimes.  Sub-objective 1B: Determine greenhouse gas emissions from soil, plant, and animal components of diverse grazing systems.   Sub-objective 1C: Define the influence of eastern redcedar trees on local soil conditions of abandoned cropland (old fields), and identify restoration practices that enhance conversion of retrogressed old fields to native prairie.  Objective 2: Increase sustainability in grazing systems and improve year-round availability of forages for grazing through: improved pasture establishment and persistence, use of multipurpose legume crops, reduced need for purchased inputs in crop and forage production systems, and increased efficiency of water and nitrogen use.  Sub-objective 2A: Assess effect of tissue damage on grass growth, development, and persistence characteristics.  Sub-objective 2B: Identify forage species and management practices, including use of legume crops for green manure, that promote efficiency of resource use, especially N and water use, to increase year-round availability of forage for grazing.  Objective 3: Increase marketing options, including providing high-quality farm-finished beef, through development of management systems that optimize on-farm feed resources and minimize the need for external inputs.  Sub-objective 3A: Identify and evaluate forage resources for efficacy at critical times in the production cycle for farm-finished beef of different genetic types.  Objective 4: Provide decision-support tools to aid land managers in evaluating climatic risks and ecologic and economic outcomes in selecting production and conservation practices and strategies for grazingland ecosystems.  Objective 5: Develop improved cool-season grasses and legumes to improve productivity and sustainability of grazing and crop lands in the Southern Great Plains.  Sub-objective 5A: Develop tools to support selection of improved cultivars.  Sub-objective 5B: Identify germplasm of perennial cool-season grass forages adapted to heat, drought, and nutrient stresses of the Southern Great Plains."
1884,1185699, Andean; base; bean; Disease; Disease Resistance; DNA Shuffling; Gene Pool; Genes; Genetic; Geographic Locations; Goals; Link; Location; Maps; Mesoamerican; molecular marker; Names; pathogen; Phaseolus vulgaris; Plant Leaves; Race; Resistance; resistance gene; Short Tandem Repeat; Source; Spottings; trait; Virulence,DISCOVERY AND INTROGRESSION OF DISEASE RESISTANCE GENES INTO PHASEOLUS VULGARIS,USDA,ARS,ARS,ARS-0424546-PROJ,5/14/2013,5/8/2018,MARCIAL A PASTOR CORRALES,,5.0,137398483.0,AGRICULTURAL RESEARCH SERVICE,BELTSVILLE,MD,20705,UNITED STATES,,,10.001,2019,,,"The long-term goal of this project is to discover, characterize, and use disease resistance genes to broaden the genetic base of the common bean and to reduce the vulnerability of this crop to several hyper-variable pathogens that include those that cause the devastating rust, anthracnose,and angular leaf spot diseases.  These pathogens are known for their extensive virulence diversity that may change from one year or location to another.  Thus, one very important target of this project is to identify broad-spectrum disease resistance genes from the Mesoamerican and Andean gene pools of the wild and cultivated common bean. This will be accomplished by inoculating common bean with selected races of the aforementioned pathogens.  Studies of the inheritance of disease resistance will be conducted to characterize and map the new disease resistance genes.  Simple sequence repeat (SSR) molecular markers linked with the newly discovered disease resistance genes will be identified to expedite the incorporation of these genes into new bean cultivars using marker-assisted selection.  Conventional and molecular breeding approaches will be used to develop bean germplasm lines in various market classes that combine several genes with broad-spectrum resistance to the rust, anthracnose, and angular leaf spot pathogens with high yield and other valuable agronomic attributes.   The specific objectives of this project are: Objective 1: Evaluate available common bean accessions from various geographic regions to identify potential sources of resistance to various pathogens, characterize new resistance genes, and develop molecular markers for use in introgression.   Objective 2: Introgress useful disease resistance genes, combine with good agronomic and quality trait genes in adapted backgrounds, and release germplasm lines or cultivars that can be used to broaden the genetic base of common bean."
1885,1185755, Agriculture; Alfalfa; Animals; Biological; Carbon; Clover; Communities; Compost; consumer demand; Economics; Ecosystem; Fabaceae; farmer; Farming environment; Goals; greenhouse gases; improved; Knowledge; Manure; Names; Nitrogen Fixation; Nutrient; Performance; Practice Management; Production; Productivity; Recommendation; Rotation; Services; Soil; Structure; System; Technology; Translating; Vicia; water conservation,DEFINING AGROECOLOGICAL PRINCIPLES AND DEVELOPING SUSTAINABLE PRACTICES IN MID-ATLANTIC CROPPING SYSTEMS,USDA,ARS,ARS,ARS-0424914-PROJ,8/15/2013,8/14/2018,MICHEL A CAVIGELLI,,5.0,137398483.0,AGRICULTURAL RESEARCH SERVICE,BELTSVILLE,MD,20705,UNITED STATES,,,10.001,2019,,,"The long-term goal is to develop and translate fundamental agroecological knowledge into products and recommendations that help organic farmers meet consumer demand and improve their economic returns.  Strategies developed for organic systems will also help increase sustainability of conventional farms.  To reach the long-term goals focus will be on the following objectives over the next five years.   Objective 1: Identify and elucidate agroecological principles that drive the function of organic and conventional cropping systems and quantify ecosystem services. Sub-objective 1.A. Compare factors controlling crop performance in long-term organic and conventional cropping systems. Sub-objective 1.B. Determine mechanisms controlling soil carbon sequestration and greenhouse gas flux in organic and conventional cropping systems. Sub-objective 1.C. Identify factors controlling soil biological community structure and its relationship to soil functions and the provision of ecosystem services in organic and conventional cropping systems. Sub-objective 1.D. Conduct integrated analyses to assess the impacts of organic and conventional cropping systems on the provision of ecosystem services.  Objective 2: Develop technologies and management strategies to improve productivity, enhance soil and water conservation, and improve the efficiency of nutrient cycling on organic and conventional farms.  Sub-objective 2.A. Develop new strategies for incorporating legumes (e.g., alfalfa, hairy vetch, clovers) into organic and conventional crop rotations to maximize nitrogen fixation within these systems. Sub-objective 2.B. Develop strategies for beneficial and safe use of animal manures and composts for organic and conventional agriculture. Sub-objective 2.C. Develop optimal agronomic practices for managing nutrients, weeds, and production on organic farms."
1886,1186067, Affect; Communities; denitrification; Development; Ecology; Evolution; Excision; Genotype; Germination; Harvest; Herbicides; improved; Link; Measures; Midwestern United States; Names; Nitrates; nitrification; Plants; Population; Population Dynamics; Practice Management; prevent; Process; Resistance; Rogaine; Role; Seedling; Seeds; Soil; System; Temperature; Variant; Vegetables,UNDERSTANDING AND RESPONDING TO MULTIPLE-HERBICIDE RESISTANCE IN WEEDS,USDA,ARS,ARS,ARS-0429761-PROJ,10/1/2015,9/30/2020,MARTIN WILLIAMS,,13.0,136617730.0,,URBANA,IL,61801,UNITED STATES,,,10.001,2019,1063915.0,,"Objective 1: Determine how crop management practices (such as cultivar selection) and abiotic factors affect weed ecology in the upper Midwest, especially in vegetable and bioenergy crops. Sub-objective 1a: Identify cover crop residues that favor edamame over the weed. Sub-objective 1b: Quantify the impact of Miscanthus invasion and removal on plant community composition. Sub-objective 1c: Quantify the role of soil environmental parameters (e.g., C, C:N and NO3-:NO2- ratios, pH, diurnal temperature variations, soil moisture) in controlling nitrification along with N-loss (denitrification) vs. N-retention (DNRA), and evaluate the link between measured N-cycle processes to weed seed germination and seedling development.  Objective 2: Improve the feasibility of using multi-tactic integrated weed management approaches for regaining control of weeds with resistances to multiple herbicides, and for preventing or slowing the evolution of herbicide resistance in susceptible weed populations. Sub-objective 2a: Evaluate the impact of harvest weed seed control (HWSC) on population dynamics and management of multiple-herbicide-resistant weed genotypes in field crops. Sub-objective 2b: Develop and compare weed management systems in edamame, utilizing cover crops, herbicides, and physical weeding."
1887,1186395, Carbon; Fabaceae; Genetic Enhancement; greenhouse gases; improved; Life Cycle Stages; Names; Poaceae; Production; Productivity; Seasons; stress tolerance; tool,"GENETIC ENHANCEMENT AND MANAGEMENT OF WARM-SEASON SPECIES FOR FORAGE, TURF AND RENEWABLE ENERGY",USDA,ARS,ARS,ARS-0434018-PROJ,12/21/2017,3/24/2019,WILLIAM F ANDERSON,,1.0,136617730.0,,TIFTON,GA,31793,UNITED STATES,,,10.001,2019,,,"1. Improve the productivity, quality, and persistence of warm-season grasses grown for forages, bioenergy, and turf by enhancing germplasm to increase stress tolerance under a variety of environmental conditions and improving tools that will efficiently assess forage quality.  2. Develop improved production strategies that include warm-season grasses, legumes, and winter cover crops to meet life-cycle objectives for feedstock production and quality, carbon sequestration, and greenhouse gas emission reductions for the Southeast regional conditions."
1888,1186411, Artemisia; Biodiversity; Biomass; Breeding; Characteristics; Collection; Development; Evaluation; Fabaceae; falls; Genetic; genetic resource; Genomics; Heavy Metals; improved; Names; Nutrient; Nutritional; plant genetics; Plants; Poaceae; Practice Management; Production; Productivity; Quantitative Trait Loci; Rhizome; Saline; Seeds; Selenium; Sodium Chloride; Techniques; trait; uptake; Variant; Wildfire,DEVELOP IMPROVED PLANT GENETIC RESOURCES TO ENHANCE PASTURE AND RANGELAND PRODUCTIVITY IN THE SEMIARID REGIONS OF THE WESTERN U.S.,USDA,ARS,ARS,ARS-0434175-PROJ,2/13/2018,2/3/2019,BLAIR L WALDRON,,1.0,136617730.0,,LOGAN,UT,84322,UNITED STATES,,,10.001,2019,,,"Objective 1: Improve pasture and rangeland management practices and forage nutritional quality through improved genetics for stucture/variation, stand establishment, forage quality, nutrient cycling and persistence characteristics for use on disturbed and semi-arid rangelands in the Great Basin and eastern Upper Mojave Desert, through collection, characterization, improvement and evaluation of grass, legume, and forb germplasm. (Objective C.2, NP 215 Action Plan)  Objective 2: Develop grass, legume, forbs, and sub-shrub perennial germplasms/cultivars with increased stand establishment and persistence, seed production, and forage yield and quality on dry, harsh disturbed rangelands of the western U.S. (Objective C.2, NP 215 Action Plan) Objective 3: Develop breeding strategies and improved grass and legume germplasm for use on pastures and turf under low inputs in the Intermountain West. (Objective E.1, F.2, G.1, J.1, NP 215 Action Plan) Objective 4: Identify grass, legume, and sub-shrub species and mixtures that have increased forage biomass and quality for fall and winter grazing on semi-arid rangelands. (Objective A.1, C.2, NP 215 Action Plan) Objective 5: Identify and describe trait inheritance, quantitative trait loci (QTL), and association mapping for rhizome development, fall and winter forage yield and quality, salinity tolerance, winter hardiness, heading and flowering date, turf quality, and selenium and other heavy metal uptake for improved forages using genomic techniques. (Objective C.2, NP 215 Action Plan) Objective 6: Develop integrated management strategies that decrease invasive weed seed banks, increase biodiversity through the establishment of grass, legume, forb mixtures, and develop plant mixtures that reduce wildfires on salt desert and sagebrush shrub lands in the Great Basin. (Objective B.1, NP Action Plan 215)"
1889,1186499, bean; Biochemical Process; Biotechnology; Disease Resistance; fungus; Genes; Genetic; genetic resistance; Growth; Hormones; improved; Infection; Metabolic Pathway; Names; Nematoda; Nutritional; Pathologist; Plant Roots; protein metabolite; Proteins; resistance gene; Role; Seeds; Soybeans; trait; Work,BIOTECHNOLOGY STRATEGIES FOR UNDERSTANDING AND IMPROVING DISEASE RESISTANCE AND NUTRITIONAL TRAITS IN SOYBEANS AND BEANS,USDA,ARS,ARS,ARS-0434469-PROJ,3/28/2018,3/27/2023,BRET COOPER,,5.0,137398483.0,AGRICULTURAL RESEARCH SERVICE,BELTSVILLE,MD,20705,UNITED STATES,,,10.001,2019,1684984.0,,"Objective 1:  Characterize biochemical processes in rust fungi and hosts during infection, determine relationships with currently used resistance genes, and work with breeders or pathologists to insert multiple resistance genes. [NP301, C1, PS1A; C3, PS3A]   Objective 2:  Determine the role of root knot nematode secreted proteins in soybean growth alterations, such as the recently discovered MiIDL1 hormone mimic, to develop genetic resistance to the nematode.  [NP301, C3, PS3A]   Objective 3:  Assess proteins and metabolite profiles in soybean seeds, determine associations of metabolic pathways with nutritional traits, and identify germplasm or genes that breeders can use for genetic improvement of quality traits.  [NP301, C2, PS2A]"
1890,1186579, Biomass; Brassica; Cereals; Economics; Equipment; Fabaceae; Fostering; Gossypium; Health; Health Benefit; Herbicides; improved; Methods; Names; Performance; Plants; Production; resilience; Resistance; Risk; Rye cereal; Soil; Soybeans; System; Vegetables,"CONSERVATION SYSTEMS TO IMPROVE PRODUCTION EFFICIENCY, REDUCE RISK, AND PROMOTE SUSTAINABILITY",USDA,ARS,ARS,ARS-0435668-PROJ,10/15/2018,10/14/2023,KIPLING S BALKCOM,,3.0,136617730.0,,AUBURN,AL,36832,UNITED STATES,,,10.001,2019,2075342.0,,"Objective 1. Determine weed suppression, soil coverage, and agronomic and economic benefits for monoculture and mixed species high-residue cover crops in conservation tillage for diverse crop production systems of the southeastern U.S. Sub-objective 1a. Evaluate monoculture and mixtures of cereal, legume, and selected Brassica cover crop species on weed dynamics in corn, cotton, peanut, and soybean. Sub-objective 1b. Evaluate and develop integrated weed control systems to diminish herbicide resistant and troublesome weed yield loss in cotton. Sub-objective 1c. Evaluate cover crop management across single species and mixtures to compare soil health benefits, while improving biomass production.  Objective 2. Integrate new equipment, high residue cover crops, and conservation tillage into cropping systems that foster sustainability and resiliency, increase efficiency, and reduce risk by promoting soil health and yield stability. Sub-objective 2a. Evaluate effects of different planting factors in a no tillage cotton system with a rye cover crop. Sub-objective 2b. Develop a no tillage equipment system compatible with a modular tractor for vegetable production. Sub-objective 2c. Determine the effects of cereal rye seeding rates and timing of termination methods on soybean production in a no tillage conservation system. Sub-objective 2d. Determine cash crop performance across high residue conservation tillage systems and different agronomic management factors."
1891,1186611," 2,4-Dichlorophenoxyacetic Acid; Animal Nutrition; Animals; base; Botanicals; Climate; Clover; Diet; Droughts; Fabaceae; Fermentation; Fructans; gastrointestinal; Gastrointestinal tract structure; Gene Expression; Genes; Genetic; genome-wide; Grain; greenhouse gases; Health; Hindgut; improved; Isoflavones; Kinetics; knockout gene; Manure; Microbiology; microorganism; Names; Nutrient; Performance; Phenotype; Physiological; Plant Roots; Plants; Poaceae; Polymers; Process; Production; Property; Resistance; Rhizobium; Rumen; Ruminants; Site; Soil; Stress; stress tolerance; Structure; System; tool; transmission process; Trifolium pratense",SUSTAINABLE FORAGE PRODUCTION SYSTEMS FOR THE MID-SOUTH TRANSITION ZONE,USDA,ARS,ARS,ARS-0436088-PROJ,3/12/2019,3/11/2024,RANDY D DINKINS,,6.0,136617730.0,,LEXINGTON,KY,40506,UNITED STATES,,,10.001,2019,1036600.0,,"Objective 1: Improve the management and use of tall fescue as forage through improved understanding of interactions among tall fescue, endophytes (harmful and beneficial), and climate. Subobjective 1.A. Assess the genetic and physiological basis for endophyte transmission, stability and enhanced plant stress tolerance. Subobjective 1.B. Assess plant performance of tall fescue clones harboring non-toxic endophytes under field stress conditions. Subobjective 1.C. Assess relationship between pasture botanical composition and local climate.  Objective 2: Improve pasture sustainability and enhance animal nutrition, health and performance by exploring and manipulating plant secondary metabolites. Subobjective 2.A. Determine stability of isoflavones in red clover during the process of cutting and drying for storage by quantifying the variability of isoflavone concentration in fresh through field-cured red clover hay stored under a) ambient conditions under cover and b) climate-controlled storage conditions. Quantify isoflavone degradation kinetics in fresh material, and as a function of drying conditions.  The effect of drying conditions on the isoflavone degradation kinetics during subsequent storage will also be quantified. Subobjective 2.B. Determine the effects of animal-transformed isoflavone metabolites on greenhouse gas production and soil health. Subobjective 2.C. Explore properties of C3 grass plant secondary metabolites with the potential to benefit ruminant health and performance, based on activity towards rumen microorganisms. Subobjective 2.D. Assess effects of suppressing isoflavone biosynthetic genes altering clover metabolite profiles.  Objective 3: Improve forage production and management by exploring and manipulating ruminant and non-ruminant gastrointestinal microbiology and manipulating interactions between plant primary and secondary metabolites and the digestive tracts  Subobjective 3.A. Improve understanding of the relationship between forage fructans and the efficiency of rumen fermentation to gain tools for enhancing health and performance. Subobjective 3.B. Optimize digestive fermentation by ruminants and non-ruminants through improved understanding of the relationship between grass structural polymers and the efficiency of fermentation. Subobjective 3.C. Determine the effect of site of fermentation, as consequence of digestive tract differences between ruminant and hindgut fermenters, on subsequent manure nutrient leaching potential in animals fed a grass/legume forage only diet or a grass/legume forage diet supplemented with grain.  Objective 4. Improve the contribution of red clover to pasture quality by enhancing stress resistance and root interactions with rhizobium. Subobjective 4.A. Explore the genetic basis and genome-wide gene expression of 2,4-D resistance in 2,4-D tolerant red clover lines. Subobjective 4.B. Explore drought tolerance of red clover under abiotic stress conditions. Subobjective 4.C. Explore the interaction of red clover root phenotypes and interactions with soil rhizobia using gene knockouts."
1904,1179896, Address; Adherence; Adjuvant Therapy; Adopted; Adverse effects; Affect; African American; Age; Albumins; Albuminuria; Antihypertensive Agents; Baltimore; base; bean; Blood Pressure; blood pressure reduction; Body Weight Changes; Chronic Kidney Failure; Cities; Clinic; Clinical Trials; Communities; community based participatory research; Community Physician; Consumption; Cost Analysis; DASH diet; Diabetes Mellitus; Diet; dietary approach; Dietary Component; Dietary Factors; Dietary Fiber; Dietary Intervention; Dietary Practices; Direct Costs; Disease Progression; early onset; End stage renal failure; Enrollment; Ensure; Excretory function; experience; Fiber; follow-up; Food; food insecurity; Food Selections; fruits and vegetables; Gender; Health; health disparity; Health Food; high risk; Hypertension; hypertension treatment; Income; Infrastructure; Intake; Intervention; intervention effect; Investigation; Kidney; Kidney Diseases; Lead; Low income; low socioeconomic status; Magnesium; Mediating; Milk; mobile computing; Neighborhoods; Nephrology; Nutritional; Nuts; Onset of illness; Outcome; Participant; Patient Recruitments; Patients; Persons; Pharmaceutical Preparations; Pilot Projects; pilot trial; Population; Potassium; Primary Health Care; programs; public health relevance; racial difference; racial disparity; Randomized Clinical Trials; randomized trial; recruit; renal damage; Research Personnel; Risk; smartphone Application; socioeconomic disadvantage; Sodium; Statistical Data Interpretation; Subgroup; Supermarket; Testing; Unhealthy Diet; United States; urinary; Urine; virtual,ROLES FOR WTC DUST AND DEP CO-POLLUTANT IN FIRST RESPONDER CARDIOVASCULAR AILMENTS,HHS,ALLCDC,NIOSH,5R01OH010921-04,9/1/2016,8/31/2020,"COHEN, MITCHELL D","CHEN, LUNG-CHI  ; ",12.0,121911077.0,NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NEW YORK,NY,10016,UNITED STATES,9/1/2019,8/31/2020,262.0,2019,678000.0,,"﻿   DESCRIPTION (provided by applicant):  Data from clinical studies and the World Trade Center (WTC) Health Registry have revealed increases in cardiovascular (CV) diseases among first responders (FR) who were present at Ground Zero over the initial 72 hr. after the collapse. It has yet not been established that WTC dusts can act as causative agents to alter CV health. Even if WTC dusts were not direct inducers of CV changes in the FR, it was possible they might have caused damage in situ that modulated the impact of another co-pollutant with a known ability to impact the CV system - and was also present at high levels in Ground Zero air - diesel exhaust particles (DEP; from trucks, generators, cranes). Our previous analyses showed that rats exposed to the alkaline WTC dusts [using exposures/levels mimicking FR mouth-breathing] led to persistent reductions in airway ciliated cell numbers and clearance of the WTC dust itself. Accordingly, we hypothesize that entrained WTC dusts may have acted as direct inducers of CV damage and/or caused enhanced DEP-induced CV injuries as a result of increased pulmonary retention of this co-pollutant. As FR models, rats will be exposed on 2 consecutive days (2 hr./d, by intratracheal inhalation) to WTC dust (collected on-site 9/12 & 9/13), DEP, or the two pollutants in combination, and examined for changes in their CV structures/functions (latter to include heart rate [and variability], left ventricular stroke volume, cardiac output, ejection fraction, and ex vivo measures of aorta/mesenteric artery vasoconstrictor responses) at multiple timepoints over 1 yr thereafter. Exposures will use dust/DEP levels extrapolated from those experienced over 4-hr periods by `reference FR'. Three inter-related Specific Aims are proposed to: (1) determine for first time if changes in CV structure/function occur as a result of exposure to WTC dusts: (2) ascertain if CV changes will be greater after WTC dust + DEP co-exposures relative to that due to DEP alone; and, (3) demonstrate that increases in CV changes associated with dust + DEP co-exposures will be related, in part, to increased lung retention of DEP. These innovative studies in rats, using relevant WTC dusts, DEP, and exposure scenarios, will allow us to: clarify what role these co-pollutants may have had in changes seen in the CV health of FR exposed in that initial 72 hr; obtain important biochemical/molecular clues to etiologies for the increasing CV problems seen in these FR; analyze the impact from exposure to WTC dusts on DEP retention and subsequent toxicities from the latter as they pertain to altered CV structures/functions; and, as a supplemental goal, potentially identify novelsero-markers of exposure-induced CV changes that could ultimately be used to identify sooner a presence of CV defects in still-outwardly healthy exposed FR. The studies address goals of the NIOSH: Cardiovascular Disease Cross-Sector Program, Public Safety Program (Priority 1: Reduce chronic illnesses among firefighters); and, FFFFIPP (Strategic Goal 1: Reduce CV deaths among firefighters), and will be in keeping with a major Research to Practice (r2p) initiative, i.e., to help reduce illness among FR/firefighters via NIOSH-generated knowledge, interventions, technologies."
1905,1185636, Aphanomyces; bean; Biological; Breeding; conditioning; Disease; Disease Resistance; Droughts; Fabaceae; Fusarium; Genes; Genetic; Genomics; improved; Kidney; Knowledge; Lentils - dietary; Molds; Names; Nitrogen Fixation; Performance; Pisum sativum; Plant Leaves; Plant Roots; Resistance; Seeds; Stress; trait; Virus,ENHANCED DISEASE AND ABIOTIC STRESS RESISTANCE IN EDIBLE LEGUMES,USDA,ARS,ARS,ARS-0423588-PROJ,4/25/2013,4/24/2018,PHILLIP N MIKLAS,,5.0,136617730.0,,PULLMAN,WA,99164,UNITED STATES,,,10.001,2019,,,"Objective 1: Apply new knowledge of genetic inheritance and genomic analyses to accelerate breeding and for improved understanding of major genes conditioning resistance/tolerance to: white mold, Fusarium and Aphanomyces root rots, bacterial blights, Bean leaf roll virus, the slow darkening trait, and agronomic performance, including biological nitrogen fixation and drought.  Objective 2: Breed, evaluate, and release dry and fresh green pea, lentil, and dry bean (kidney, pink, and pinto) germplasm with combined disease resistance, desirable seed quality attributes (slow darkening trait), and improved agronomic performance."
